L1p,L1s,L3p,L3s,Lm,Wn1,Wn2,S11,S22,LargeSignalPowerGain,PAE,DrainEfficiency,PSAT,PowerConsumption
5.239098444581032e-10,7.898010045289993e-11,7.243843381404877e-10,9.08756947517395e-11,9.076252987980841e-11,2.8184416532516476e-05,2.3685928344726563e-05,-1.0800000000000007,-5.535,18.49,15.34,18.39,4.685,0.0147
3.517977414652705e-10,1.2019410610198977e-10,2.3775028634071353e-10,2.961193084716797e-11,2.0592325386404992e-10,2.115197366476059e-05,2.5105141162872313e-05,-10.72,-0.5589999999999996,8.073,0.5960000000000003,1.2219999999999995,-7.189,0.0127
5.253721296787262e-10,8.25246548652649e-11,2.394187671244145e-10,6.048600733280182e-11,9.43140185624361e-11,2.4960309386253357e-05,2.445069169998169e-05,-0.8939999999999989,-1.0669999999999995,11.77,2.0690000000000004,3.2910000000000004,-2.675,0.0137
5.278524935245514e-10,3.9017581939697265e-11,2.4023682001233103e-10,6.07453228533268e-11,1.8668193688616156e-10,2.7963268756866452e-05,2.4486409664154053e-05,-0.8800000000000012,-1.1820000000000004,10.77,1.6759999999999997,3.145,-2.967,0.0147
3.500612685573287e-10,7.897488124668598e-11,2.299339090585709e-10,5.929388903081417e-11,2.6378450429439545e-10,1.9167508602142333e-05,4.0372512817382816e-05,-16.1,-4.565,7.581,1.7260000000000004,3.439,-2.751,0.0154
1.750911131501198e-10,4.4625723361968993e-11,2.3616437810659413e-10,2.971814274787903e-11,2.6985596039891243e-10,2.7135311245918274e-05,3.34736659526825e-05,-0.20800000000000038,-1.0199999999999994,4.86,0.38999999999999957,1.3219999999999998,-6.38,0.0165
3.4995680201100187e-10,4.017117261886596e-11,4.737954883947969e-10,9.169611454010011e-11,8.717455980181692e-11,2.2004938907921315e-05,4.022570419311524e-05,-6.68,-7.098000000000001,7.551,4.207,8.755,2.193,0.0164
1.7921266108751297e-10,8.842623293399812e-11,6.658188548982143e-10,5.6276739835739137e-11,1.710196772152558e-10,2.2243421219289304e-05,3.980799055099488e-05,-0.25799999999999906,-3.432999999999999,6.901,2.061,2.892,-3.096,0.0164
1.714031845331192e-10,8.769035935401918e-11,7.165098358988762e-10,6.007148993667215e-11,1.805697553185746e-10,2.8139433383941648e-05,2.4099050045013426e-05,-0.36000000000000026,-13.58,19.33,14.82,17.74,4.176,0.0147
5.25986984372139e-10,1.2270135402679444e-10,2.335614671111107e-10,5.931604620069265e-11,1.8600305603817106e-10,2.8038802623748776e-05,4.030923461914063e-05,-1.1850000000000005,-4.711,8.484,2.2870000000000004,4.331,-0.774,0.0184
5.283605366945267e-10,1.220092296600342e-10,4.728946453072131e-10,9.071753740310669e-11,9.111287680268286e-11,1.874509072303772e-05,3.6095489025115974e-05,-0.6020000000000002,-7.585,11.68,7.874,11.12,2.591,0.0145
3.482861346565187e-10,1.2107813835144046e-10,7.134512399435044e-10,2.930527925491333e-11,9.006145945191382e-11,1.6171313762664794e-05,2.803331995010376e-05,-15.510000000000002,-6.919999999999999,15.89,9.411,11.21,1.6699999999999997,0.0117
1.7222375571727752e-10,1.1873847007751466e-10,4.801414407202975e-10,5.972339934669435e-11,2.6056708058714865e-10,2.238109067082405e-05,3.1978389233350755e-05,-0.444000000000001,-21.72,15.38,10.88,13.41,2.9839999999999995,0.0146
5.248975276947022e-10,8.808667302131654e-11,7.108864371776582e-10,6.084432743489742e-11,2.697525885999203e-10,2.221713373810053e-05,3.207992538809777e-05,-0.7150000000000006,-6.018000000000001,13.889999999999999,9.473,11.98,2.5629999999999997,0.0146
1.7133753299713135e-10,8.157947465777398e-11,7.121047397255898e-10,6.059446714818477e-11,1.699368283310905e-10,1.9169111490249635e-05,2.816550922393799e-05,-0.202000000000001,-6.636,15.900000000000002,13.26,15.45,3.1479999999999997,0.0127
1.7248423397541046e-10,8.975654542446138e-11,4.706916769612581e-10,2.936440944671631e-11,1.727089122692123e-10,2.7731648921966552e-05,3.21048279106617e-05,-0.35500000000000037,-6.353999999999999,13.1,5.518,8.095,1.414,0.0165
3.49953679041937e-10,4.111371517181396e-11,7.111905244290829e-10,2.968925714492798e-11,2.0742221294343472e-10,2.825689840316772e-05,2.7621873378753662e-05,-8.36,-8.378,15.449999999999998,8.101,10.66,2.1810000000000005,0.0156
1.7090286016464234e-10,8.676890969276429e-11,2.415025455057621e-10,6.135029084980488e-11,1.7485008316393942e-10,1.5821292638778688e-05,2.4311741352081298e-05,-0.1550000000000008,-1.0580000000000007,10.06,1.7260000000000004,2.929,-4.399,0.0108
1.7323433458805085e-10,4.116801261901855e-11,4.791686302162707e-10,6.133743982762099e-11,2.6980647122859954e-10,1.626930522918701e-05,3.611449098587037e-05,-0.11099999999999902,-15.31,8.141,4.722,6.566,-0.4869999999999999,0.0135
1.668815940618515e-10,9.108063578605654e-11,4.728207026720048e-10,2.85114061832428e-11,8.794297567009925e-11,1.582882285118103e-05,3.212612494826317e-05,-0.15600000000000028,-8.906999999999998,11.98,5.485,7.383,0.05699999999999997,0.0126
3.5019948709523306e-10,3.997745037078857e-11,7.096940261423589e-10,2.9909319877624514e-11,8.948042458295821e-11,1.6065490245819092e-05,4.030703735351563e-05,-4.492999999999999,-1.9280000000000006,1.0660000000000003,0.08700000000000024,2.873,-3.101,0.0145
1.6944137811660767e-10,9.095913648605348e-11,2.412835222780705e-10,5.94204219058156e-11,8.332864141464232e-11,1.5747431039810182e-05,2.8452778577804565e-05,-0.15600000000000028,-1.424,8.597,1.8119999999999998,3.2009999999999996,-3.566,0.0117
3.5295534394681455e-10,1.2072899341583255e-10,7.150867511630059e-10,3.031830132007599e-11,1.8144545492902397e-10,2.835552072525024e-05,3.60589280128479e-05,-8.681,-2.9770000000000008,9.271,3.663,5.943,0.5330000000000001,0.0175
5.251690626144409e-10,1.1904418468475344e-10,4.731965020876378e-10,3.020524978637695e-11,2.6366238707304e-10,2.2267357409000398e-05,3.1935129791498185e-05,-0.7670000000000008,-5.775000000000001,14.23,5.623999999999999,7.649,0.8029999999999998,0.0146
5.274076819419861e-10,3.9232916831970214e-11,2.394347068965435e-10,6.018946283496916e-11,1.757899818578735e-10,1.9002811670303345e-05,3.6247626781463625e-05,-0.5010000000000009,-3.6950000000000003,7.715,1.9560000000000002,3.841,-2.14,0.0145
1.813699096441269e-10,8.231956645846368e-11,4.900144286099822e-10,6.01533075235784e-11,2.6186102207005025e-10,2.7919976472854613e-05,3.5969137668609626e-05,-0.3799999999999997,-18.26,11.58,8.465,11.19,2.6279999999999997,0.0174
1.740592658519745e-10,8.930976092815401e-11,2.4649281251430517e-10,5.856525409966708e-11,2.6348871994018556e-10,1.887359356880188e-05,3.674015712738037e-05,-0.20599999999999896,-3.581,8.808,2.056,3.499,-2.849,0.0145
3.494285889901221e-10,7.963338665664197e-11,2.34446704864502e-10,2.8303874731063843e-11,2.530284081399441e-10,1.8854987621307374e-05,3.626075887680054e-05,-16.3,-1.4299999999999997,5.571,0.5789999999999996,0.9980000000000001,-8.353,0.0145
3.504652420408093e-10,3.888184070587158e-11,4.756715082675219e-10,2.977219462394714e-11,2.6236910983920096e-10,2.7710036039352415e-05,3.213967582583428e-05,-8.59,-5.575,11.68,4.657,7.669,1.3900000000000001,0.0165
1.7601728588342668e-10,8.295280098915101e-11,7.105259236991406e-10,5.992135919630528e-11,2.5491167452931404e-10,2.201890626549721e-05,4.021564865112305e-05,-0.2759999999999995,-4.040000000000001,7.536,2.4090000000000003,4.570999999999999,-1.196,0.0164
5.218220338225365e-10,8.809708237648012e-11,4.665708132199944e-10,9.081016302108766e-11,8.919340622425078e-11,1.9079071521759033e-05,3.9991298198699956e-05,-0.5670000000000012,-6.935999999999999,8.42,3.9990000000000006,7.398,1.0150000000000001,0.0155
5.22722265124321e-10,3.905452251434326e-11,2.349580233097077e-10,9.086408972740174e-11,2.677793504595757e-10,2.7775324583053588e-05,3.9731336116790775e-05,-0.8770000000000003,-7.131999999999999,7.972999999999999,2.8790000000000004,5.645,0.024000000000000177,0.0184
3.4941871117334816e-10,8.26424127817154e-11,7.137294073700905e-10,3.205969333648682e-11,1.6700624024868012e-10,1.899704098701477e-05,3.6047283649444585e-05,-14.9,-2.791999999999999,8.343,3.2229999999999994,5.711,-0.12000000000000008,0.0145
3.5043696052161977e-10,1.2018126010894777e-10,2.448077974021435e-10,3.096622467041016e-11,2.670178385972977e-10,2.1762906290590764e-05,3.259355199337006e-05,-10.15,-1.0840000000000007,7.448,0.671,1.4820000000000007,-5.774,0.0146
1.7635101974010467e-10,8.58668249845505e-11,7.156470497250557e-10,9.034941673278809e-11,8.90042469203472e-11,2.812156343460083e-05,3.1834986418485644e-05,-0.34199999999999975,-4.182,12.150000000000002,8.605,11.38,3.0580000000000003,0.0166
3.5079191203694794e-10,3.986566543579101e-11,2.3494194197654727e-10,6.047279331833125e-11,2.6826649084687234e-10,2.4953389465808867e-05,2.8308674335479736e-05,-8.710999999999999,-1.8059999999999996,10.51,1.684,3.1139999999999994,-2.734,0.0146
5.247054859995842e-10,4.285952091217041e-11,7.130750556588174e-10,6.238154500722885e-11,2.651257434487343e-10,2.2156213261187077e-05,3.6184206962585454e-05,-0.6039999999999992,-4.756,9.522,4.972,8.157,1.0919999999999999,0.0155
1.7515655606985093e-10,8.993986845016481e-11,2.374305565953255e-10,8.957460522651673e-11,8.993526259064673e-11,2.4850227952003476e-05,3.216510534286499e-05,-0.30399999999999977,-3.609999999999999,11.69,4.1530000000000005,6.14,0.38499999999999984,0.0156
5.257829159498215e-10,1.2169540882110597e-10,4.75731885816902e-10,5.905657187104226e-11,8.511617225408552e-11,2.4976521372795102e-05,4.032659912109375e-05,-0.923000000000001,-8.611,10.13,6.199,9.496,2.4329999999999994,0.0174
1.755589559674263e-10,1.2103339195251468e-10,4.727592634148896e-10,2.981843590736389e-11,8.958719608187674e-11,1.9250588059425354e-05,3.595846748352051e-05,-0.2880000000000007,-8.788,11.350000000000001,5.907,8.048,0.8700000000000001,0.0145
5.200918644666672e-10,8.366947650909425e-11,7.185516839027405e-10,6.103037752211095e-11,2.664025661349297e-10,2.1982709743082523e-05,2.3691020965576173e-05,-0.7369999999999991,-13.84,20.94,16.56,18.56,3.9330000000000003,0.0127
5.267584264278412e-10,4.1243970394134516e-11,2.3575804132223133e-10,6.055294129997491e-11,2.639494681954384e-10,1.6019742488861084e-05,3.64802098274231e-05,-0.4260000000000005,-3.6350000000000002,6.537,1.4589999999999996,3.4129999999999994,-3.141,0.0135
3.4992649430641903e-10,3.902129650115966e-11,7.031481732726097e-10,5.913323801010847e-11,8.920072865486144e-11,1.6315078020095825e-05,2.841822576522827e-05,-4.517999999999999,-5.273000000000001,12.49,11.58,14.96,3.1870000000000003,0.0117
1.8145500421524048e-10,8.850952446460725e-11,7.14387269794941e-10,8.840988636016846e-11,2.6673737904429435e-10,2.7932600021362304e-05,2.8132909297943115e-05,-0.37599999999999933,-6.663,15.449999999999998,12.83,15.88,3.949,0.0156
1.689136415719986e-10,4.1147873401641845e-11,2.4239729616045955e-10,9.140486598014832e-11,2.567452634572983e-10,1.6021438360214235e-05,2.459450340270996e-05,-0.11200000000000095,-1.939,11.22,2.808,4.284999999999999,-2.972,0.0108
1.7480594515800478e-10,4.446925401687622e-11,4.769357783365995e-10,9.143381595611572e-11,8.85259457528591e-11,2.1926310397684575e-05,3.609292936325074e-05,-0.15000000000000094,-7.845999999999999,9.54,7.25,9.302,1.7699999999999996,0.0155
3.5000724208075554e-10,1.204361438751221e-10,2.3755637603998186e-10,6.053384620696306e-11,9.115490232408045e-11,1.5740479469299318e-05,2.459586477279663e-05,-15.17,-0.9229999999999999,9.485,1.873,3.073,-3.498,0.0108
3.500718129682355e-10,8.010428328067065e-11,7.097336915433408e-10,5.900953989475966e-11,1.7671837975922973e-10,2.2116869099438192e-05,2.4016928195953368e-05,-29.37,-10.88,19.88,16.32,18.27,4.135,0.0127
3.536386902909726e-10,4.040532350540161e-11,2.3533944535255435e-10,5.961754915304482e-11,1.936424289047718e-10,2.8196712493896482e-05,2.832204294204712e-05,-8.226999999999999,-1.6430000000000002,9.722,1.6749999999999996,3.3789999999999996,-2.134,0.0156
5.260295629501343e-10,8.551939725875856e-11,4.758000908065587e-10,9.12114143371582e-11,8.625018662214278e-11,2.7829965114593502e-05,3.621936655044556e-05,-1.0259999999999994,-8.218,11.74,8.711,12.03,3.5119999999999996,0.0175
5.266302943229675e-10,1.2149564266204835e-10,7.086824593245983e-10,5.933555647730828e-11,2.663160463869572e-10,1.6189717292785644e-05,4.042109775543213e-05,-0.4400000000000006,-3.934999999999999,7.512,1.6240000000000008,3.878,-2.179,0.0145
5.229077562689781e-10,1.1813698768615724e-10,2.3600469726324085e-10,2.9367020130157473e-11,2.619776422381401e-10,1.6144397258758546e-05,3.623029088973999e-05,-0.444000000000001,-1.4540000000000008,6.061,0.5680000000000002,1.4699999999999998,-6.631,0.0135
3.538495273329318e-10,1.2163218498229982e-10,7.178178881406784e-10,8.731358349323273e-11,2.637583213746548e-10,2.4728555262088775e-05,3.203553506731987e-05,-8.793000000000001,-5.660999999999999,13.79,9.785,12.44,3.294,0.0155
1.7282565534114838e-10,9.858489632606508e-11,4.781049238163979e-10,6.028579892590643e-11,9.177155035734175e-11,1.8714425206184387e-05,2.849771976470947e-05,-0.19900000000000012,-8.931,16.0,11.12,13.34,2.8870000000000005,0.0127
5.238018438220024e-10,8.180145010352136e-11,7.182765175700188e-10,6.087574537843466e-11,1.7302057714480906e-10,1.5974129915237425e-05,2.377894401550293e-05,-0.4569999999999992,-8.762,19.05,16.75,18.63,3.485,0.0108
1.7395080626010895e-10,1.1929758548736573e-10,2.4230975481867793e-10,9.033548712730409e-11,2.654307540655136e-10,2.490156042575836e-05,3.971584177017212e-05,-0.551999999999999,-7.244999999999999,9.459,3.349,5.491,-0.28400000000000003,0.0174
5.204453021287919e-10,3.774683952331543e-11,7.156927739381791e-10,2.96388852596283e-11,1.9118371230736375e-10,1.6257728099822997e-05,3.6108968734741215e-05,-0.4340000000000012,-2.7279999999999993,5.471,1.8629999999999995,4.853,-1.493,0.0135
5.263019531965256e-10,1.209820604324341e-10,2.3281139183044436e-10,6.002692008856684e-11,2.6301745876669883e-10,2.5315364122390745e-05,3.6278586387634285e-05,-1.0050000000000003,-3.425999999999999,9.83,2.2549999999999994,3.889,-1.638,0.0165
1.7068347930908203e-10,9.309443712234498e-11,2.4830998900532726e-10,8.979646146297455e-11,2.652484360039234e-10,1.5760166883468627e-05,3.644528961181641e-05,-0.15399999999999886,-5.923,9.064,2.9569999999999994,4.804,-1.795,0.0135
3.4881265780422835e-10,3.832409381866455e-11,4.609366151615978e-10,5.89573695883155e-11,1.7168664080742746e-10,1.919274568557739e-05,2.425260543823242e-05,-5.863,-4.594000000000001,16.06,7.528,7.991,0.03800000000000011,0.0118
5.229093417525291e-10,7.819749355316162e-11,4.756823996193708e-10,5.926008392125368e-11,2.6408724495768547e-10,2.2342841252684593e-05,3.1711252063512805e-05,-0.7150000000000006,-22.23,15.21,10.82,13.59,3.139,0.0146
1.7134984135627748e-10,5.058351278305053e-11,2.439392921626568e-10,3.0376875400543214e-11,2.669197180271149e-10,1.813277280330658e-05,2.9759792804718018e-05,-0.1339999999999994,-0.8359999999999995,6.031,0.43200000000000016,1.1500000000000006,-7.963,0.0127
3.5161691778339445e-10,4.058917760848999e-11,7.167525564432144e-10,3.0027680397033695e-11,9.483746251463888e-11,1.9232914090156556e-05,2.4193548679351807e-05,-5.6469999999999985,-16.95,17.49,9.837000000000002,11.56,1.854,0.0118
1.7376386523246766e-10,8.835112094879151e-11,7.169551869034767e-10,2.986393332481384e-11,2.6528071746230127e-10,1.8697001934051515e-05,4.0070552825927737e-05,-0.20499999999999946,-2.588999999999999,5.531,1.1159999999999997,2.8689999999999998,-3.417,0.0154
3.503586815902963e-10,1.1224189281463625e-10,7.069035326242448e-10,2.989197134971619e-11,9.408173537254332e-11,1.9061530590057374e-05,3.5981338500976564e-05,-15.94,-2.4550000000000005,8.268,3.2010000000000005,5.574,-0.07099999999999991,0.0145
5.234318941831589e-10,8.157799899578096e-11,4.786290415907279e-10,3.115672409534454e-11,1.743691269615665e-10,1.913665318489075e-05,3.190965905785561e-05,-0.5599999999999998,-7.254,13.72,5.852,7.981999999999999,0.8580000000000002,0.0136
3.5036456619855016e-10,1.2068393707275393e-10,2.321852390766144e-10,9.095655083656312e-11,8.409946322441099e-11,2.7773987054824827e-05,3.590296792984009e-05,-9.505,-5.054999999999999,10.700000000000001,4.157,6.49,1.358,0.0175
3.494928041705862e-10,1.2145473480224612e-10,2.39830879598856e-10,2.861794710159302e-11,1.8972350065410136e-10,1.54678897857666e-05,2.4447447776794432e-05,-13.830000000000002,-0.5259999999999996,6.689,0.5259999999999997,1.1779999999999997,-7.9559999999999995,0.0108
1.7303537726402283e-10,1.2074028968811037e-10,2.369774197340012e-10,9.025031447410584e-11,2.648607760667801e-10,1.6139901161193847e-05,3.209716919064522e-05,-0.21300000000000024,-4.370000000000001,11.96,3.7379999999999995,5.252,-1.497,0.0126
1.7062523365020753e-10,8.910234928131105e-11,2.3479944664239886e-10,9.008667469024659e-11,9.08122910261154e-11,1.5889743328094484e-05,3.597744083404541e-05,-0.15600000000000028,-5.245,8.221,2.996,4.966000000000001,-1.373,0.0136
1.7911080420017242e-10,1.224123764038086e-10,2.391608146131039e-10,9.018695712089539e-11,1.0087280334532259e-10,1.6128123044967653e-05,3.5989274978637696e-05,-0.21300000000000024,-5.247000000000001,9.3,3.346,5.322,-0.9870000000000001,0.0136
3.525521527742967e-10,3.89055061340332e-11,7.137043793797494e-10,9.01278841495514e-11,9.26027456074953e-11,1.9221323013305666e-05,4.0219795227050783e-05,-5.519000000000001,-3.2200000000000006,4.329,1.2150000000000003,5.053,-0.31100000000000005,0.0155
1.7142765522003174e-10,4.376523733139038e-11,7.09589582413435e-10,6.46240009367466e-11,9.756728033721446e-11,2.1828236408531665e-05,3.222218152880669e-05,-0.15000000000000094,-4.242,10.64,8.001,10.150000000000002,1.9559999999999997,0.0146
1.7120814919471742e-10,5.555719137191772e-11,3.805540041178465e-10,5.363283544778824e-11,2.4785741747915746e-10,2.7795997619628905e-05,2.4364813327789306e-05,-0.20700000000000088,-1.8919999999999997,13.1,2.807,4.554,-1.354,0.0147
3.511616413248703e-10,3.9248061180114745e-11,2.4112644615769387e-10,2.977220177650452e-11,2.7304502537846565e-10,2.472785198688507e-05,3.2673058867454535e-05,-8.720999999999998,-1.0539999999999996,5.762,0.5039999999999999,1.4999999999999998,-5.622,0.0155
5.23511116206646e-10,8.211928367614748e-11,4.739869443811477e-10,2.944323420524597e-11,1.6957522872835397e-10,1.615999698638916e-05,3.6098217964172365e-05,-0.4559999999999997,-7.414000000000001,10.21,4.788,7.4079999999999995,0.225,0.0135
5.281686097383499e-10,4.039968013763427e-11,4.713242787048221e-10,3.0004724264144897e-11,9.068865701556204e-11,2.4879077076911924e-05,2.792825174331665e-05,-0.7110000000000003,-3.878,14.09,5.056,7.366,1.122,0.0146
5.278526186943054e-10,1.2210430622100833e-10,2.342691023945809e-10,2.930959939956665e-11,1.676966853067279e-10,1.9033575534820555e-05,4.024870300292969e-05,-0.5830000000000002,-1.9280000000000006,5.448,0.5960000000000003,1.7029999999999998,-5.413,0.0154
5.278470277786255e-10,3.9996757507324216e-11,4.6552083027735354e-10,2.968311667442322e-11,2.660162556171417e-10,2.2139541633427144e-05,3.208309930562974e-05,-0.6070000000000001,-5.756000000000001,12.559999999999999,5.164,7.577,0.6310000000000001,0.0146
1.700394183397293e-10,4.229021310806274e-11,4.83509794773534e-10,9.128610491752625e-11,9.210026995837688e-11,1.5920623064041136e-05,2.822382354736328e-05,-0.11200000000000095,-5.985000000000001,12.08,10.74,12.72,2.1010000000000004,0.0117
5.263985008001327e-10,1.1964800357818605e-10,2.4035751494765284e-10,5.956501563079655e-11,8.988084647059439e-11,1.9067993640899658e-05,3.6125055789947515e-05,-0.6050000000000011,-3.498999999999999,9.486,2.4680000000000004,4.095,-1.522,0.0145
1.7851421386003494e-10,1.2040038108825686e-10,7.239619766473771e-10,6.131087735295295e-11,1.81992205131799e-10,2.8066189050674436e-05,2.8104580879211425e-05,-0.553000000000001,-8.176,16.51,12.35,15.12,3.7909999999999995,0.0156
5.246741309762001e-10,8.742943525314333e-11,4.787225736184047e-10,3.012380719184876e-11,8.530651360750196e-11,2.790922474861145e-05,3.609841346740723e-05,-1.018000000000001,-8.726,11.77,5.965,8.433,1.8240000000000005,0.0175
1.7510836571455003e-10,5.4678876399993896e-11,2.3239777880907062e-10,9.000104069709778e-11,1.6984525610599667e-10,2.4397278666496275e-05,3.655166244506837e-05,-0.1809999999999996,-5.608999999999999,9.409,3.5489999999999995,5.461,-0.316,0.0165
3.530620870180428e-10,3.964577198028564e-11,7.132631053328514e-10,8.80970424413681e-11,1.8084026388451456e-10,1.9194600343704222e-05,3.207654663920403e-05,-5.732999999999999,-4.5520000000000005,10.84,8.146,11.93,2.8119999999999994,0.0136
5.28475233912468e-10,8.704895198345185e-11,2.336167042255402e-10,3.0839624404907226e-11,2.64122549533844e-10,2.8058643102645872e-05,2.4080549240112304e-05,-1.1950000000000003,-0.5989999999999996,7.672,0.39499999999999974,1.109,-7.559999999999999,0.0147
5.251766979694366e-10,1.2151812553405764e-10,4.767642324669287e-10,5.813105866312981e-11,8.820979458093642e-11,2.5154245257377622e-05,2.3864060401916505e-05,-0.9879999999999993,-4.214000000000001,18.42,9.670999999999998,11.77,2.945,0.0137
5.283280968666077e-10,8.429355800151826e-11,7.088945035934448e-10,9.187008261680604e-11,1.8936477870121598e-10,2.81350839138031e-05,3.982497739791871e-05,-1.0729999999999995,-3.934000000000001,7.673,3.1419999999999995,6.285,0.809,0.0184
5.261790990829468e-10,4.469532251358032e-11,2.3981151404976846e-10,3.007180809974671e-11,1.7111028837133198e-10,1.8415817737579347e-05,3.6563626766204836e-05,-0.5010000000000009,-1.4720000000000004,4.284,0.43200000000000016,1.622,-5.837,0.0145
1.7870559841394424e-10,1.2121662616729738e-10,4.742872121389956e-10,2.9811923503875736e-11,1.8418866364657878e-10,2.512093722820282e-05,2.385736846923828e-05,-0.5300000000000007,-1.9540000000000004,15.62,3.750999999999999,5.337,-0.675,0.0137
5.246116816997528e-10,7.857010707259179e-11,4.820842645708471e-10,6.03004633449018e-11,2.657040899395943e-10,1.9144767761230468e-05,3.1741163998842237e-05,-0.5500000000000002,-24.01,14.919999999999998,10.57,13.32,2.793,0.0136
5.260351330041886e-10,3.98357343673706e-11,7.128159281909466e-10,3.031720340251923e-11,2.683422884643078e-10,1.8860100626945496e-05,2.396530723571777e-05,-0.5060000000000008,-12.14,18.99,10.19,12.25,1.6989999999999998,0.0117
3.4702421850524843e-10,3.892517566680908e-11,7.135153954029084e-10,9.089757442474366e-11,1.8328223695978522e-10,2.803650379180908e-05,3.600942134857178e-05,-8.476,-4.295000000000001,9.07,5.278,9.09,2.4199999999999995,0.0175
1.8101007789373398e-10,4.093432903289795e-11,7.181293790340424e-10,3.089397132396698e-11,2.6494538152217864e-10,2.76060049533844e-05,4.004473114013673e-05,-0.21200000000000074,-2.6769999999999996,4.732,1.2769999999999997,3.3310000000000004,-2.165,0.0184
3.52342894859612e-10,1.2136551380157472e-10,4.792304353201763e-10,9.045031428337098e-11,9.034944018721579e-11,1.619074869155884e-05,2.3933849334716797e-05,-15.28,-3.6719999999999997,16.55,11.97,14.07,3.138,0.0108
1.7392114102840423e-10,1.1933449506759646e-10,7.154924084544183e-10,8.972393095493317e-11,8.796185708045958e-11,2.2094262816011906e-05,3.176313826441765e-05,-0.3840000000000001,-3.8870000000000005,12.69,9.021,11.5,2.767,0.0146
5.273997336626053e-10,3.986537456512451e-11,2.3293511617183687e-10,8.923550784587861e-11,9.212448628246783e-11,2.512323176860809e-05,3.1954334050416946e-05,-0.7000000000000011,-3.604000000000001,11.03,3.9729999999999994,6.292,0.5930000000000001,0.0156
3.499073829385452e-10,1.2040235519409182e-10,7.146193449497223e-10,3.099784076213837e-11,2.1522380510717632e-10,2.494859385490417e-05,2.796435260772705e-05,-8.860000000000001,-7.676,17.04,8.911,10.720000000000002,2.1160000000000005,0.0146
3.5213354404550045e-10,1.20109601020813e-10,7.080039856135846e-10,9.047554135322571e-11,1.8423151555657387e-10,1.917835509777069e-05,3.2230968743562705e-05,-13.68,-4.542,13.2,9.253,11.96,2.956,0.0136
5.260801941156387e-10,1.2119142055511477e-10,7.178588275909424e-10,8.84455955028534e-11,9.942898216843604e-11,1.611466836929321e-05,4.021530246734619e-05,-0.4880000000000003,-3.1699999999999995,6.063999999999999,1.367,3.7749999999999995,-2.061,0.0145
1.7443375289440155e-10,8.428773015737535e-11,7.123995688855649e-10,3.045707166194916e-11,2.6965000134706497e-10,2.788790655136108e-05,4.0062151908874514e-05,-0.3830000000000006,-2.673999999999999,5.770999999999999,1.607,3.853,-1.567,0.0184
5.233858421444893e-10,1.223840379714966e-10,2.3520034748315816e-10,9.041633605957032e-11,1.7643687479849903e-10,2.5136347413063047e-05,2.4117050647735595e-05,-1.0290000000000001,-1.8880000000000006,14.979999999999999,3.879,5.367,-0.6939999999999998,0.0137
1.6408367455005645e-10,9.431126475334169e-11,2.4429514828324323e-10,3.025664806365967e-11,9.78715639412403e-11,1.5662051677703858e-05,3.681688690185547e-05,-0.15600000000000028,-1.4019999999999992,3.5359999999999996,0.31599999999999984,1.4529999999999998,-6.643,0.0136
5.243462800979615e-10,8.195083156228067e-11,2.3649608391523363e-10,6.024444431997836e-11,9.037070661783217e-11,2.794523501396179e-05,2.834332513809204e-05,-1.070000000000001,-1.5370000000000001,10.609999999999998,2.0160000000000005,3.5860000000000003,-1.795,0.0156
3.516617591958493e-10,7.624603271484375e-11,7.15550731599331e-10,2.967523455619812e-11,2.6119529283046724e-10,1.5988689661026e-05,3.615340662002564e-05,-9.682,-3.139,7.947,2.597,5.414,-0.714,0.0135
5.230736792087555e-10,8.317656666040422e-11,7.173282285332681e-10,6.040214566513896e-11,8.758203214406965e-11,1.8987714767456055e-05,3.6121634483337406e-05,-0.5670000000000012,-3.2959999999999994,8.736,4.315,7.397,0.8580000000000002,0.0145
1.7341727018356324e-10,4.648396968841553e-11,7.150451039075852e-10,6.017884459812194e-11,9.622587381303309e-11,2.7748288631439207e-05,3.229850623011589e-05,-0.19300000000000075,-4.686000000000001,11.259999999999998,7.911,10.21,2.471,0.0166
3.4917108449153603e-10,8.050605718046428e-11,2.2874173867702488e-10,9.000759959220887e-11,2.649418039917946e-10,2.7499363899230955e-05,2.4167691230773924e-05,-11.84,-1.9660000000000002,13.14,1.9130000000000005,2.0369999999999995,-5.121,0.0147
3.4950376418419183e-10,1.195313096046448e-10,2.4279726269841197e-10,9.092122077941895e-11,2.621843649148941e-10,1.623901629447937e-05,3.5854560375213625e-05,-12.73,-5.897,10.41,3.3619999999999997,5.411,-0.6220000000000001,0.0135
3.518370630219579e-10,1.1938339710235597e-10,4.770232736710459e-10,6.026215441524982e-11,1.7334623897727578e-10,2.8071484088897704e-05,3.599690389633179e-05,-8.759999999999998,-15.75,12.46,9.267,12.590000000000002,3.693,0.0175
3.5117618953809144e-10,1.2009706497192384e-10,4.765646889219061e-10,5.954842689447106e-11,1.821827517747879e-10,2.4887872040271757e-05,2.790083312988281e-05,-9.750000000000002,-10.16,17.26,11.59,14.16,3.907,0.0146
5.258680105209351e-10,8.500313043594362e-11,4.708121188562364e-10,2.969919562339783e-11,9.396726486086844e-11,2.790543711185455e-05,2.8074938774108888e-05,-1.0629999999999997,-3.637000000000001,14.37,5.114,7.419,1.353,0.0156
