C,R,WLO,RF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
8.286445885896684e-13,279.45487201213837,1.1290945559740065e-05,2.0542146191000942e-05,0.00811,0.00331,5.084,8.328
5.948235094547272e-13,299.966162443161,6.9686773419380176e-06,1.946433577686548e-05,0.00786,0.0035200000000000006,5.099,8.266
4.827051162719728e-13,201.55594050884247,1.1766563951969146e-05,2.4860665202140813e-05,0.0093,0.00358,4.395,8.535
1.4766092300415041e-12,200.70498287677765,1.1905145496129988e-05,1.8884067982435227e-05,0.0093,0.00277,3.8880000000000003,8.505
7.763834446668626e-13,423.83939921855927,1.1932028383016584e-05,2.5108962059021e-05,0.006670000000000001,0.0037799999999999995,6.331,8.201
5.960148870944977e-13,477.80714333057404,5.766654312610626e-06,1.485415518283844e-05,0.00625,0.0034,5.17,8.196
1.0596648864448073e-12,498.5466808080673,5.730681419372558e-06,1.988116920925677e-05,0.00609,0.00351,5.979,8.081
1.108389087021351e-12,275.0749006867409,1.4826365709304807e-05,1.786343678832054e-05,0.00826,0.00305,4.832,8.376
1.3426603972911837e-12,253.79188060760498,1.476777285337448e-05,1.5750666558742524e-05,0.00859,0.00279,4.244,8.494
5.935655236244203e-13,199.53402876853943,1.058818221092224e-05,2.1114803403615954e-05,0.00929,0.00329,4.07,8.514
1.5061755180358889e-12,373.72450307011604,1.4931095838546751e-05,2.1824438720941547e-05,0.00713,0.0033399999999999997,5.834,8.22
4.8332679271698e-13,255.56457042694092,6.10424667596817e-06,1.745345026254654e-05,0.00844,0.0033800000000000006,4.325,8.42
1.410368949174881e-12,323.66899102926254,1.3943208158016203e-05,2.439513444900513e-05,0.007649999999999999,0.0034,5.857,8.269
1.0454988069832327e-12,273.06513488292694,8.04947093129158e-06,1.928877077996731e-05,0.00823,0.0031799999999999997,4.884,8.304
1.1658906042575838e-12,398.49298894405365,6.213542222976684e-06,1.9841600712388756e-05,0.00684,0.0034,5.701,8.129
9.955688053742052e-13,326.1826030910015,7.94211983680725e-06,2.080304324626923e-05,0.00757,0.0033900000000000002,5.485,8.217
1.438872426748276e-12,324.575412273407,1.4093256294727324e-05,2.1948745399713518e-05,0.007649999999999999,0.00331,5.699,8.248
1.4523981511592867e-12,300.97435116767883,1.1209491342306135e-05,2.078050717711449e-05,0.00793,0.0032300000000000002,5.427,8.241
6.09069973230362e-13,324.15451779961586,1.3495961725711821e-05,1.8074100464582444e-05,0.007649999999999999,0.00343,5.2,8.294
9.005874693393709e-13,500.5445063114166,1.507170259952545e-05,1.6968406438827514e-05,0.00612,0.00342,5.47,8.224
1.4275511801242831e-12,349.87172642722726,8.861950039863585e-06,2.1461755335330967e-05,0.00735,0.00337,5.769,8.177
6.515534818172455e-13,324.87791404128075,9.695726390928028e-06,2.306446492671967e-05,0.007609999999999999,0.0036600000000000005,5.72,8.244
7.486739754676819e-13,302.5459110736847,6.470454037189482e-06,1.890381455421448e-05,0.00782,0.00335,5.028,8.269
7.351564168930055e-13,322.12808206677437,1.079301372170448e-05,1.8335254341363908e-05,0.007649999999999999,0.00337,5.222,8.264
9.66024424880743e-13,424.50662553310394,7.862384915351866e-06,1.4914969205856324e-05,0.006660000000000001,0.00319,5.132,8.233
1.4153864085674287e-12,251.54724717140198,1.0754174590110776e-05,2.1959277987480167e-05,0.00857,0.00313,4.988,8.329
1.3976737558841707e-12,396.5971812605858,1.091592952609062e-05,1.9056561663746835e-05,0.0069,0.0033399999999999997,5.773,8.157
1.1506145745515824e-12,484.99113619327545,1.152105540037155e-05,2.056821592152119e-05,0.00621,0.00353,6.075,8.116
1.2524068951606753e-12,199.72020983695984,1.1517516821622846e-05,2.382426351308823e-05,0.0093,0.00302,4.387,8.486
1.3743273913860323e-12,474.2616295814514,1.510412573814392e-05,2.5002882480621343e-05,0.00628,0.00363,6.297,8.213
6.03476881980896e-13,252.09374725818634,1.0238783732056617e-05,2.3017793297767642e-05,0.00857,0.00353,5.032,8.362
1.4232389032840731e-12,445.27001678943634,1.4624248743057248e-05,2.252612888813019e-05,0.00648,0.00349,6.031,8.186
1.1546883881092073e-12,348.70341694913805,1.3533593416213987e-05,1.724292129278183e-05,0.00739,0.0031799999999999997,5.204,8.267
6.985853612422944e-13,450.8348673582077,9.33516815304756e-06,2.4349399209022525e-05,0.00646,0.0038400000000000005,6.376,8.161
7.921483963727952e-13,249.0883857011795,1.4710826873779294e-05,2.443872541189194e-05,0.00858,0.0033800000000000006,5.244,8.402
1.0404319986701014e-12,320.98680660128593,1.2612504959106444e-05,2.3070262372493748e-05,0.007649999999999999,0.00344,5.68,8.259
1.4681165218353274e-12,446.56320810317993,1.5136618614196776e-05,1.9777634982019663e-05,0.00648,0.0033900000000000002,5.823,8.184
1.1684054136276247e-12,348.14784163609147,7.112990617752074e-06,1.603423982858658e-05,0.00734,0.00311,4.942,8.252
1.416446775197983e-12,271.769717335701,7.975816428661345e-06,1.8673565089702606e-05,0.00824,0.00304,4.775,8.316
1.2694348990917207e-12,251.75653994083405,6.56201809644699e-06,1.500145822763443e-05,0.00849,0.00277,3.8899999999999997,8.504
1.0397319830954076e-12,250.77601373195648,7.897698432207106e-06,2.1548385024070743e-05,0.00852,0.00321,4.896,8.35
7.956746667623521e-13,500.18310546875,1.073365934193134e-05,1.5085834264755249e-05,0.00612,0.00333,5.329,8.209
1.4095699787139895e-12,450.567764043808,9.38869647681713e-06,2.401388317346573e-05,0.00646,0.00358,6.391,8.139
1.015215982683003e-12,349.10319866612554,1.1294233202934264e-05,1.6957692801952363e-05,0.00738,0.0032200000000000006,5.233,8.249
1.357578217983246e-12,348.8547498360276,1.5046187043190001e-05,1.8807024732232096e-05,0.00739,0.0032300000000000002,5.398,8.254
9.575539529323578e-13,249.89149272441864,8.808668106794356e-06,1.9482494108378888e-05,0.00858,0.00314,4.641,8.362
9.188325852155686e-13,475.1919358968735,9.043058902025221e-06,2.149026826024056e-05,0.00628,0.00365,6.207,8.111
7.409125864505769e-13,275.5811810493469,7.957932353019713e-06,2.2053837478160863e-05,0.00819,0.00345,5.209,8.31
1.4013348817825319e-12,398.8563969731331,6.882912218570709e-06,2.026235105469823e-05,0.00684,0.0033800000000000006,5.799,8.127
6.860453188419343e-13,447.79365360736847,1.1116194576025007e-05,1.6048447787761687e-05,0.00648,0.00342,5.398,8.207
6.15354359149933e-13,397.9405388236046,6.972824931144713e-06,2.066942155361176e-05,0.00687,0.0037,5.81,8.153
1.4822215735912325e-12,374.5470941066742,5.650262832641601e-06,1.7160707712173463e-05,0.007069999999999999,0.00314,5.192,8.185
1.2003969699144365e-12,249.98177587985992,9.93412498384714e-06,2.067112669348717e-05,0.00859,0.00306,4.737,8.39
1.3621084690093995e-12,273.759263753891,7.81641587615013e-06,2.108335226774216e-05,0.00816,0.00317,5.108,8.295
1.3598570823669436e-12,373.274777084589,8.857896775007247e-06,2.2205090969800952e-05,0.007109999999999999,0.00345,5.954,8.16
1.2241089493036271e-12,275.27075111866,8.398122787475584e-06,1.9605269618332387e-05,0.0082,0.00315,4.961,8.292
1.4878070056438448e-12,449.2568165063858,1.0831255465745924e-05,1.768750548362732e-05,0.00648,0.00329,5.77,8.138
1.0973269194364549e-12,225.71583092212677,6.751904487609862e-06,2.1180828064680102e-05,0.00887,0.00308,4.51,8.418
1.472449839115143e-12,397.7328419685364,1.0110859619453547e-05,2.35898169875145e-05,0.00688,0.0035000000000000005,6.218,8.163
4.872726798057557e-13,400.7403180003166,4.980551600456237e-06,2.05436334758997e-05,0.0068000000000000005,0.0038000000000000004,5.642,8.162
1.0599372796714307e-12,276.5181615948677,7.140314877033232e-06,1.8666192144155503e-05,0.00817,0.00314,4.801,8.309
7.133864760398865e-13,199.34732913970947,1.291015714406967e-05,2.4189469218254093e-05,0.00931,0.0032700000000000003,4.383,8.513
4.9089914560318e-13,348.405403830111,1.1193713396787642e-05,2.456904232501984e-05,0.007360000000000001,0.00392,6.014,8.252
1.4532527923583986e-12,374.96827244758606,6.418861746788024e-06,1.9635971188545228e-05,0.007069999999999999,0.0033,5.59,8.147
8.343230783939363e-13,321.3574409484863,8.195854574441908e-06,1.854277729988098e-05,0.00763,0.00333,5.175,8.246
8.628730326890946e-13,251.0711282491684,8.359923809766768e-06,2.0619437098503117e-05,0.00852,0.00324,4.798,8.354
6.744969487190248e-13,481.18336498737335,5.436246395111083e-06,1.9321101903915407e-05,0.00621,0.0036399999999999996,5.828,8.097
1.268062770366669e-12,393.02527010440826,1.2394624352455138e-05,2.1828866750001912e-05,0.0069,0.0034599999999999995,5.929,8.174
1.4591719806194308e-12,499.50553476810455,1.3357637822628019e-05,1.899822935461998e-05,0.00612,0.0034100000000000003,5.896,8.134
4.919903874397278e-13,500.8886516094208,5.571846365928649e-06,1.5840274691581727e-05,0.00608,0.0036,5.432,8.147
9.044767245650292e-13,375.11828169226646,1.2332404255867003e-05,1.7064777612686158e-05,0.00713,0.0033,5.335,8.236
1.2758545875549319e-12,198.92928004264832,6.8301364779472345e-06,1.904942698776722e-05,0.00924,0.00284,3.936,8.526
1.397359073162079e-12,347.5489957258105,8.083317130804062e-06,1.6030046343803406e-05,0.007360000000000001,0.00307,4.982,8.254
6.792980432510377e-13,299.4054064154625,7.906640022993086e-06,2.0551654584705833e-05,0.00789,0.0035000000000000005,5.259,8.257
4.948354959487915e-13,424.95199739933014,5.678840875625609e-06,2.3092217147350314e-05,0.006620000000000001,0.00394,6.005,8.157
6.040152609348298e-13,276.6815483570099,9.392719268798827e-06,2.1973430216312412e-05,0.00823,0.00356,5.208,8.305
6.36786311864853e-13,297.89741039276123,1.0072455331683158e-05,2.3453025817871096e-05,0.00793,0.0036399999999999996,5.571,8.279
1.4028569757938387e-12,299.03379529714584,1.1829186677932738e-05,2.114594213664532e-05,0.00794,0.0032500000000000003,5.458,8.252
7.367835044860841e-13,420.1051965355873,1.104037970304489e-05,2.2662816345691686e-05,0.00668,0.00372,6.108,8.164
1.3501447439193728e-12,344.4838806986809,7.68803983926773e-06,1.9922420624643565e-05,0.007370000000000001,0.00329,5.493,8.19
1.219799727201462e-12,225.5171686410904,1.0679966509342192e-05,1.9181937873363496e-05,0.00893,0.00295,4.321,8.422
1.4519453644752504e-12,500.8018374443054,9.098204225301741e-06,1.679894059896469e-05,0.00611,0.00329,5.748,8.117
9.395551308989526e-13,452.70020067691803,8.905304819345473e-06,2.2633761167526247e-05,0.00645,0.00367,6.278,8.127
6.178380250930787e-13,503.40813994407654,1.5042588114738462e-05,2.4319309890270236e-05,0.0061,0.00392,6.225,8.21
1.4555733501911164e-12,223.16529154777527,1.0650604441761968e-05,1.7084382772445678e-05,0.00893,0.00279,3.9930000000000003,8.473
5.708001255989076e-13,329.13351133465767,1.4663932323455809e-05,1.4870653748512268e-05,0.00766,0.0031799999999999997,4.518,8.441
8.429008722305299e-13,370.89330181479454,9.07083012163639e-06,2.174293547868729e-05,0.007119999999999999,0.00358,5.879,8.175
8.807318583130838e-13,349.48369823396206,1.0148024074733255e-05,1.690132290124893e-05,0.007370000000000001,0.0032700000000000003,5.215,8.244
8.929189369082452e-13,398.7601771950722,1.4239884316921231e-05,1.889983080327511e-05,0.0069,0.00345,5.614,8.206
1.3877782821655276e-12,300.6639212369919,1.408044785261154e-05,2.1969605088233953e-05,0.00794,0.0032700000000000003,5.554,8.279
1.1664375215768815e-12,322.8360265493393,1.0522803589701651e-05,2.4095499813556674e-05,0.007609999999999999,0.00345,5.799,8.245
1.0868735387921335e-12,221.13165855407715,6.207033991813658e-06,1.5167537331581116e-05,0.00886,0.00274,3.604,8.594
1.4543862342834475e-12,245.5712765455246,1.5024539828300475e-05,2.4077543020248416e-05,0.00858,0.0031599999999999996,5.277,8.38
6.599116921424867e-13,427.0214110612869,1.223665729165077e-05,2.3663397431373598e-05,0.006620000000000001,0.0038000000000000004,6.126,8.185
1.4112815260887148e-12,374.58558827638626,9.641697332262991e-06,2.1718715429306032e-05,0.00709,0.00342,5.924,8.163
9.286783412098886e-13,500.2516448497772,1.4176797270774839e-05,1.5914943516254425e-05,0.00612,0.0033399999999999997,5.339,8.229
8.960517272353174e-13,250.0607043504715,1.0534910634160041e-05,2.4231003224849704e-05,0.00858,0.0033600000000000006,5.13,8.367
9.678269363939763e-13,346.1360261775553,8.691913187503814e-06,2.177503198385239e-05,0.007370000000000001,0.00349,5.748,8.193
1.3850871026515962e-12,400.2766489982605,7.905591875314711e-06,1.4954187273979188e-05,0.00688,0.00307,5.033,8.247
1.1051407530903818e-12,277.31789350509644,1.439534395933151e-05,1.711129128932953e-05,0.00826,0.003,4.691,8.39
1.227722004055977e-12,423.0899542570114,8.36841896176338e-06,2.1899790763854985e-05,0.006660000000000001,0.00353,6.125,8.124
9.112020507454874e-13,300.2156391739845,9.53414849936962e-06,2.219420284032822e-05,0.00793,0.00344,5.473,8.251
1.4686078429222108e-12,326.7775349318981,1.3102735280990598e-05,1.9917545756325128e-05,0.007649999999999999,0.00321,5.523,8.237
6.944248080253602e-13,350.98816407844424,9.741464424878357e-06,2.1175077706575396e-05,0.00731,0.0036,5.696,8.205
1.3039476275444033e-12,476.0729342699051,8.98238994181156e-06,2.310656398534775e-05,0.00627,0.0036,6.387,8.115
6.563426554203034e-13,499.9739021062851,1.1597235202789305e-05,1.765039637684822e-05,0.00612,0.0036,5.781,8.141
1.4098549187183382e-12,198.60283732414246,1.4784898757934569e-05,1.7915184199810028e-05,0.00931,0.00272,3.834,8.549
9.429050199687483e-13,296.4056819677353,7.365920245647429e-06,1.958905339241028e-05,0.00792,0.00329,5.118,8.262
1.1392876505851747e-12,449.88510608673096,1.3637468814849851e-05,1.5760484039783476e-05,0.00649,0.0032300000000000002,5.261,8.242
9.863138282671573e-13,369.6599841117859,9.016319587826727e-06,2.086732015013695e-05,0.007119999999999999,0.0034799999999999996,5.777,8.172
4.965615868568421e-13,475.89786648750305,5.593979954719543e-06,1.8066816329956055e-05,0.00625,0.00373,5.683,8.116
1.1290611624717714e-12,397.92782068252563,9.505180045962332e-06,2.338658839464188e-05,0.00687,0.0035700000000000003,6.166,8.164
9.471140019595625e-13,276.391538977623,1.3513436317443846e-05,2.462085902690888e-05,0.00824,0.00342,5.569,8.339
1.4310068786144259e-12,251.00300908088684,1.215438589453697e-05,1.680026173591614e-05,0.00858,0.00286,4.377,8.406
7.243747115135193e-13,372.3242200911045,9.671163633465765e-06,2.3594408929347996e-05,0.007119999999999999,0.00371,6.058,8.199
1.1675179302692415e-12,344.7942525148392,8.42331290245056e-06,1.8464548438787462e-05,0.007370000000000001,0.00326,5.353,8.207
5.839096307754517e-13,253.05429100990295,8.380953222513198e-06,1.9670681953430178e-05,0.00852,0.0034100000000000003,4.673,8.371
5.064986348152161e-13,277.4480789899826,1.416470408439636e-05,1.695608347654343e-05,0.00826,0.00333,4.636,8.428
1.324214965105057e-12,303.6650940775871,5.090276598930358e-06,1.4870685935020447e-05,0.00782,0.00288,4.28,8.383
1.1253914684057238e-12,199.46067929267883,8.043365627527236e-06,2.2080707699060445e-05,0.00927,0.00301,4.243,8.491
1.0555808879435063e-12,297.00339436531067,1.1520402878522872e-05,2.4530583620071413e-05,0.00793,0.00345,5.737,8.283
1.4816242158412936e-12,277.8702050447464,1.086264781653881e-05,1.5899860858917237e-05,0.00824,0.00287,4.456,8.384
9.411774873733521e-13,222.75021076202393,1.1085511222481726e-05,1.5015544295310974e-05,0.00893,0.00277,3.631,8.6
8.505247682332993e-13,427.1977663040161,1.2505415380001066e-05,2.352121531963349e-05,0.006620000000000001,0.00369,6.139,8.178
8.764794766902925e-13,450.8481979370117,9.677662402391433e-06,2.485632717609406e-05,0.00646,0.0037599999999999995,6.434,8.167
1.4587203264236451e-12,372.3695941269398,1.3206646740436552e-05,2.1187876090407376e-05,0.00713,0.00337,5.856,8.189
9.506790414452555e-13,499.7142106294632,1.1208719760179517e-05,2.2729705274105077e-05,0.00611,0.0036800000000000005,6.262,8.124
1.4273745715618135e-12,499.9969154596329,5.494292378425597e-06,1.9434792511165143e-05,0.00607,0.0034,5.911,8.068
6.185961961746217e-13,323.5789939761162,9.959636349231004e-06,2.3562233150005344e-05,0.007639999999999999,0.00371,5.768,8.25
6.121038794517518e-13,250.15596747398376,9.091058075428008e-06,2.0054632867686453e-05,0.00856,0.0034,4.698,8.365
8.968532383441927e-13,198.74579906463623,1.3991200029850004e-05,1.5009694993495942e-05,0.00931,0.00268,3.208,8.705
8.374252617359162e-13,502.2286295890808,1.11173440515995e-05,1.8894438445568086e-05,0.00611,0.00358,5.98,8.114
1.2855175137519838e-12,200.64609050750732,1.1308476030826568e-05,1.5806104838848114e-05,0.00929,0.00265,3.389,8.625
5.078269541263581e-13,346.02120695635676,9.003796204924582e-06,1.805000066757202e-05,0.007370000000000001,0.0036,5.322,8.233
1.311749964952469e-12,229.24469709396362,1.4859956800937651e-05,2.0697649866342548e-05,0.00894,0.003,4.673,8.427
1.1749631464481356e-12,251.5311896800995,8.800986260175703e-06,1.8968667909502982e-05,0.00856,0.00305,4.609,8.357
1.1165150851011277e-12,397.2217381000519,1.2924605309963225e-05,2.427276819944382e-05,0.006889999999999999,0.00359,6.178,8.201
1.0384875871241094e-12,378.6474786698818,8.915118426084518e-06,1.9434011206030845e-05,0.007029999999999999,0.0034,5.652,8.171
1.009318263269961e-12,199.72335696220398,7.780555188655852e-06,1.7982211261987686e-05,0.00926,0.00287,3.7689999999999997,8.557
8.847509920597077e-13,425.52423775196075,5.819453001022338e-06,1.4966256618499756e-05,0.0066300000000000005,0.0031999999999999997,5.024,8.221
1.4523491859436036e-12,329.4340930879116,5.307446420192717e-06,1.672766000032425e-05,0.00754,0.00304,4.823,8.257
1.4053837656974793e-12,298.8882765173912,9.533791914582251e-06,2.168212309479714e-05,0.00793,0.0032700000000000003,5.426,8.244
5.297070145606995e-13,421.528260409832,1.1208804994821546e-05,2.2436022162437443e-05,0.00668,0.00388,6.079,8.173
8.8963520526886e-13,247.58629500865936,8.702639192342756e-06,2.0966682955622677e-05,0.00858,0.0032300000000000002,4.795,8.359
8.586492389440537e-13,225.56867599487305,4.7229254245758046e-06,2.5236792564392093e-05,0.00878,0.00331,4.681,8.485
6.952877044677735e-13,299.5847702026367,1.4211573004722594e-05,2.4872467517852785e-05,0.00793,0.0036199999999999995,5.74,8.331
5.206695199012757e-13,274.08043146133423,1.3213449716567991e-05,1.5144858956336975e-05,0.00825,0.0031799999999999997,4.24,8.507
1.456876963376999e-12,448.75763058662415,1.0975432097911833e-05,2.4973186254501347e-05,0.00646,0.00359,6.451,8.167
6.765271425247193e-13,199.91790652275085,1.1657382249832151e-05,1.892670750617981e-05,0.0093,0.00308,3.8389999999999995,8.535
1.066454328596592e-12,277.0487830042839,9.32040050625801e-06,1.4987713098526001e-05,0.00823,0.00289,4.218,8.443
9.73573200404644e-13,327.0768538117409,6.645256876945495e-06,1.951457917690277e-05,0.00758,0.0033399999999999997,5.301,8.213
1.4142673015594484e-12,326.89505591988564,1.2259210646152494e-05,1.600488632917404e-05,0.007649999999999999,0.00301,4.905,8.316
1.3476136028766634e-12,220.88261544704437,1.0323015078902243e-05,1.5050345659255982e-05,0.00893,0.00268,3.616,8.578
8.962975144386292e-13,250.55614411830902,1.0250473469495772e-05,2.1917003542184833e-05,0.00857,0.00328,4.941,8.342
9.274727627635003e-13,275.65013617277145,8.99238683283329e-06,2.3212999105453495e-05,0.00821,0.0033900000000000002,5.318,8.309
9.384046569466591e-13,433.3070158958435,1.3313620686531065e-05,2.1437059193849568e-05,0.006580000000000001,0.00358,5.96,8.168
7.37288773059845e-13,296.83426320552826,7.048631608486175e-06,1.942755613476038e-05,0.00791,0.0033900000000000002,5.077,8.268
7.178248763084413e-13,500.4002571105957,1.0883847922086715e-05,1.5102657973766326e-05,0.00612,0.00337,5.323,8.212
4.886910319328308e-13,363.267307728529,4.631103873252868e-06,2.429030478000641e-05,0.007019999999999999,0.00389,5.726,8.224
1.4273150861263277e-12,274.4482785463333,1.2072174847126006e-05,1.89690600335598e-05,0.00825,0.00307,4.98,8.306
5.790078043937684e-13,400.00143200159073,1.2464077621698379e-05,1.673857003450394e-05,0.0069,0.0034799999999999996,5.339,8.24
1.3730857670307161e-12,450.8345276117325,1.5082288980484006e-05,2.4359712004661564e-05,0.00647,0.00358,6.185,8.207
7.824775874614716e-13,349.2929291911423,9.65487390756607e-06,2.3101906776428228e-05,0.007370000000000001,0.00363,5.917,8.208
1.081132233142853e-12,251.66038274765015,1.0812835246324538e-05,2.3440132439136507e-05,0.00856,0.00326,5.104,8.35
1.3112181127071381e-12,201.15338563919067,1.2521216571331023e-05,2.3196511268615727e-05,0.00931,0.00298,4.343,8.481
6.080417335033418e-13,398.3720660209656,9.159203991293905e-06,2.299306303262711e-05,0.00688,0.0038200000000000005,6.119,8.174
1.4392759799957276e-12,448.01847636699677,7.409639954566955e-06,2.0437594428658488e-05,0.00646,0.00344,6.017,8.1
1.4638414084911348e-12,450.4258304834366,8.880657404661177e-06,2.2063299268484118e-05,0.00646,0.00351,6.247,8.112
1.4280900955200198e-12,349.138870369643,9.871126171201466e-06,1.5960541367530824e-05,0.007370000000000001,0.00306,5.038,8.266
1.3144514262676241e-12,425.5560576915741,1.1902125030755994e-05,1.6163680851459502e-05,0.00668,0.0031999999999999997,5.359,8.212
8.283800631761552e-13,321.1194038391113,1.2382267117500303e-05,2.0907961502671246e-05,0.007649999999999999,0.00344,5.486,8.26
6.874843239784242e-13,200.9016066789627,9.25423853099346e-06,2.4981945753097537e-05,0.00928,0.0033399999999999997,4.419,8.518
7.792323529720307e-13,486.28433644771576,1.2630644738674161e-05,2.1896459460258487e-05,0.0062,0.00371,6.114,8.144
8.426998704671861e-13,395.9974929690361,9.613417685031889e-06,2.3611010909080508e-05,0.006889999999999999,0.0036800000000000005,6.163,8.177
6.219671964645386e-13,395.2769264578819,6.047709584236144e-06,1.852118104696274e-05,0.00686,0.0035700000000000003,5.507,8.165
1.4457149505615237e-12,325.9302385151386,1.1245554238557814e-05,1.9786276444792747e-05,0.007639999999999999,0.00324,5.514,8.216
1.4326311349868777e-12,326.47103667259216,1.3251462578773497e-05,1.9990563192404808e-05,0.007649999999999999,0.0032300000000000002,5.522,8.239
1.1507447361946108e-12,299.17974323034286,1.4445160925388334e-05,1.7127885222434997e-05,0.00795,0.00306,4.886,8.348
1.4245882332324984e-12,474.0315228700638,9.107329100370405e-06,2.2434778511524204e-05,0.00628,0.00355,6.312,8.108
7.655242532491685e-13,251.16768777370453,6.78385704755783e-06,1.780462756752968e-05,0.00849,0.00314,4.41,8.397
8.076669275760652e-13,423.755607008934,7.615320086479186e-06,2.122189082205296e-05,0.006660000000000001,0.00365,6.025,8.128
1.30189123749733e-12,450.782635807991,9.094476774334906e-06,2.313565790653229e-05,0.00646,0.00358,6.324,8.126
1.0749781951308253e-12,300.5451709032059,9.125760570168494e-06,1.593860983848572e-05,0.00792,0.00303,4.645,8.339
6.315195560455323e-13,275.72231888771057,9.595868289470672e-06,2.2406978458166126e-05,0.00824,0.00355,5.246,8.309
1.0983742102980615e-12,477.14419960975647,9.667723402380942e-06,2.3327474594116213e-05,0.00625,0.00365,6.348,8.127
6.964815855026246e-13,272.9884684085846,9.018803760409353e-06,2.3949894011020664e-05,0.00825,0.00353,5.308,8.333
1.1745638996362688e-12,349.07750030979514,1.0082745244726537e-05,1.6914428174495697e-05,0.007370000000000001,0.0031799999999999997,5.222,8.236
1.308341979980469e-12,477.60749757289886,1.1764612197875975e-05,1.485129177570343e-05,0.0063,0.00315,5.213,8.232
1.3906146585941316e-12,373.3744189143181,1.375063896179199e-05,2.332764953374863e-05,0.00713,0.0034599999999999995,5.983,8.213
1.1226288750767709e-12,323.58990609645844,8.762363046407698e-06,2.198784723877907e-05,0.007599999999999999,0.0034,5.627,8.22
1.151962161064148e-12,424.0245521068573,1.4183529913425443e-05,2.3254460096359257e-05,0.00668,0.0035700000000000003,6.109,8.19
1.013997486792505e-12,319.6399889886379,8.282738924026487e-06,2.1293422877788546e-05,0.007639999999999999,0.0033900000000000002,5.502,8.228
1.3511599600315095e-12,378.22384387254715,1.3314779400825499e-05,2.3044001460075382e-05,0.0070599999999999994,0.0034599999999999995,5.948,8.204
1.2817327976226807e-12,199.73074197769165,7.702548056840896e-06,2.403139024972916e-05,0.00926,0.00303,4.41,8.491
9.276130944490434e-13,369.8566012084484,1.1686510741710661e-05,1.9519149847328665e-05,0.00713,0.00343,5.642,8.197
1.0203425399959088e-12,475.1291811466217,1.52233350276947e-05,1.878288693726063e-05,0.00629,0.0034799999999999996,5.735,8.191
1.3937508761882784e-12,224.20174181461334,9.842238891869782e-06,1.7892038375139235e-05,0.00891,0.00286,4.146,8.448
6.822783648967744e-13,281.6944897174835,1.3927403092384337e-05,2.0620932728052142e-05,0.00811,0.00343,5.131,8.348
9.34849664568901e-13,500.176864862442,1.0709544122219084e-05,1.5861020088195802e-05,0.00612,0.0033399999999999997,5.502,8.173
1.4533131122589114e-12,474.8730570077896,1.3004946708679198e-05,1.784315273165703e-05,0.0063,0.00333,5.719,8.152
1.2270812243223191e-12,344.3903487175703,1.430229842662811e-05,2.1536165773868565e-05,0.00738,0.00337,5.632,8.244
9.723969586193563e-13,325.02708062529564,5.220539271831512e-06,1.4863168001174927e-05,0.00754,0.00301,4.451,8.341
4.928786158561708e-13,349.0286757238209,1.023287462070584e-05,1.6831576228141786e-05,0.007370000000000001,0.0035200000000000006,5.187,8.266
5.633535385131837e-13,323.5272631049156,1.360620856285095e-05,1.558218091726303e-05,0.00766,0.0032700000000000003,4.732,8.389
1.1238537058234216e-12,349.3575545027852,1.2512855827808378e-05,1.712150126695633e-05,0.00738,0.00319,5.232,8.256
1.4120438992977143e-12,224.63106513023376,1.1897943764925001e-05,2.4469682872295384e-05,0.00892,0.0031,4.865,8.414
5.038268268108369e-13,421.8705415725708,1.0800086632370948e-05,2.44849568605423e-05,0.006670000000000001,0.00398,6.23,8.196
1.4036051928997041e-12,476.6895651817322,9.636127576231955e-06,2.472466588020325e-05,0.00626,0.0036199999999999995,6.469,8.143
1.4798887968063356e-12,504.71872091293335,1.4980998635292051e-05,2.4314804077148443e-05,0.0061,0.00358,6.278,8.19
1.3858623802661897e-12,297.3879560828209,1.4917675852775571e-05,2.3146644830703738e-05,0.00794,0.0033,5.597,8.296
7.203715145587922e-13,445.70296108722687,1.3715423941612242e-05,2.1497215628623966e-05,0.00648,0.00369,5.954,8.177
1.4690181016922e-12,349.09764928743243,1.122938498854637e-05,1.4988338947296143e-05,0.00738,0.00297,4.841,8.323
5.138843655586243e-13,424.49512779712677,8.679639995098112e-06,2.134754300117493e-05,0.006670000000000001,0.00387,6.038,8.149
5.642207264900208e-13,450.031241774559,6.007696092128753e-06,1.960722301155329e-05,0.00639,0.00373,5.829,8.122
1.4378612339496614e-12,396.29360884428024,7.819757759571075e-06,1.816992238163948e-05,0.00688,0.0032700000000000003,5.578,8.15
1.3891687393188479e-12,250.70719718933105,9.510737359523771e-06,2.4447273015975954e-05,0.00855,0.00321,5.149,8.359
6.88179224729538e-13,199.34212565422058,1.17971034348011e-05,1.500083178281784e-05,0.00929,0.00281,3.137,8.709
4.936006665229798e-13,477.25822031497955,6.060945689678191e-06,2.1831526756286625e-05,0.00624,0.00394,6.095,8.118
1.0049251206219197e-12,448.91458451747894,1.4057714641094205e-05,2.3257764577865603e-05,0.00647,0.0036399999999999996,6.158,8.181
1.0211150832474233e-12,303.1453311443329,1.225711479783058e-05,1.6908385157585145e-05,0.00794,0.0031,4.899,8.323
7.160743474960328e-13,501.14444494247437,9.566580355167387e-06,2.0359285697340967e-05,0.00611,0.00371,6.131,8.105
