C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
6.067245483398437e-13,4.000944554805756e-13,4.930615067481995e-09,1.0350575575232505e-08,5.98261022567749e-10,5.502596573438496e-06,5.005902141332627e-06,15.79,-16.87,1.734,4780000000.0,0.0168
4.780275329947472e-13,2.490790069103241e-13,3.7688286602497105e-09,8.344905996322632e-09,5.988858103752136e-10,5.748492285609245e-06,5.12076559662819e-06,15.32,-17.52,1.835,4650000000.0,0.0174
4.2147544920444485e-13,2.956749141216278e-13,3.905393399298191e-09,1.142157837152481e-08,8.003155469894411e-10,5.249911725521088e-06,6.002474844455719e-06,15.07,-12.51,1.778,3920000000.0,0.0164
4.577944155782461e-13,2.5022453367710115e-13,3.6500977277755737e-09,1.1414883577823638e-08,8.008892059326174e-10,4.999046385288239e-06,5.4685337319970136e-06,14.409999999999998,-12.36,1.806,4370000000.0,0.0157
5.225187689065933e-13,4.065576493740082e-13,4.208794921636582e-09,1.1388952964544296e-08,7.469231992959977e-10,5.754736363887787e-06,5.631308868527413e-06,15.84,-13.58,1.74,3829999999.9999995,0.0175
6.023848235607147e-13,2.5278159976005555e-13,2.9991742372512817e-09,8.33357527256012e-09,5.985757470130921e-10,5.4982604230754084e-06,5.433941461145879e-06,14.52,-17.33,1.827,5560000000.0,0.0169
3.840136483311653e-13,2.4324690103530885e-13,3.751114338636398e-09,8.471029812097551e-09,7.461563974618912e-10,5.745892152190209e-06,5.652465015649796e-06,14.92,-14.09,1.871,3880000000.0000005,0.0175
5.905187308788299e-13,4.0156547725200653e-13,3.904626950621605e-09,8.418733710050584e-09,7.438147813081742e-10,5.001448154449464e-06,5.292514458298684e-06,14.26,-13.16,1.834,4460000000.0,0.0157
6.089740097522735e-13,2.974369466304779e-13,3.004377007484436e-09,8.36108114719391e-09,8.026224374771119e-10,5.499337622430176e-06,5.38556444644928e-06,13.75,-13.05,1.869,4740000000.0,0.0169
3.040825456380844e-13,2.5152382254600525e-13,3.0263595581054685e-09,1.1330420190095901e-08,7.451586335897446e-10,5.494263110216708e-06,5.50172601081431e-06,15.340000000000002,-13.28,1.792,3829999999.9999995,0.0169
2.9976012110710144e-13,3.8703121468424797e-13,3.982485167682171e-09,1.03537865370512e-08,8.016299843788149e-10,5.746388286352158e-06,6.00949102640152e-06,15.63,-13.12,1.775,3420000000.0,0.0176
4.970550298690796e-13,4.102486997842789e-13,2.954115867614746e-09,1.02332399725914e-08,6.984038554131985e-10,5.498126811813564e-06,5.544418245553971e-06,15.169999999999998,-14.38,1.755,4470000000.0,0.0169
4.034306690096855e-13,2.3761234879493717e-13,3.5618250966072083e-09,8.935647243261337e-09,7.655097484588623e-10,5.2510862350463875e-06,5.632697343826295e-06,14.4,-12.85,1.873,4190000000.0000005,0.0163
4.006002053618431e-13,2.4263460636138916e-13,3.9570934399962426e-09,1.058729330599308e-08,5.991421461105346e-10,4.9892784357070926e-06,4.991726517677307e-06,15.27,-16.08,1.778,4830000000.0,0.0156
4.3361352682113644e-13,5.089807868003845e-13,5.047779798507691e-09,8.420928472280503e-09,8.025363206863404e-10,5.75044247508049e-06,5.640224680304527e-06,15.56,-13.9,1.821,3160000000.0,0.0175
6.169244349002838e-13,4.944267809391022e-13,4.973296880722047e-09,8.33799662590027e-09,7.981431126594544e-10,5.004026234149933e-06,5.423263743519783e-06,14.61,-12.3,1.838,3610000000.0,0.0157
2.98300963640213e-13,5.08252888917923e-13,3.923944719135761e-09,1.1423121714591979e-08,7.470319420099259e-10,5.7459835857152945e-06,5.11356744170189e-06,16.23,-13.29,1.731,3410000000.0,0.0174
3.027893900871277e-13,1.9915964603424074e-13,4.9072362184524545e-09,1.1391247057914733e-08,5.962362289428711e-10,5.488118324428797e-06,6.001261353492737e-06,16.01,-15.910000000000002,1.795,4110000000.0,0.017
4.98011040687561e-13,2.5234918296337126e-13,3.945226646959781e-09,1.0270247706770897e-08,7.470229893922806e-10,5.248762100934983e-06,6.012317538261414e-06,14.750000000000002,-13.47,1.811,4370000000.0,0.0164
4.1683276668190956e-13,3.8621602430939675e-13,3.238715410232544e-09,1.0439876639842987e-08,6.983262680470944e-10,4.9951097965240485e-06,5.485822064802051e-06,15.05,-13.87,1.757,4410000000.0,0.0157
4.110974460840225e-13,2.0112370252609253e-13,3.968902453780174e-09,1.0313799494504928e-08,7.464969277381897e-10,5.49251906387508e-06,5.467066273093224e-06,14.889999999999999,-13.67,1.856,4120000000.0,0.0169
3.0173879563808437e-13,5.01052838563919e-13,2.945041537284851e-09,1.1412099623680115e-08,8.003539443016053e-10,5.510376183316112e-06,5.419603779911995e-06,15.36,-12.56,1.742,3680000000.0,0.0169
4.787929214537143e-13,1.9407694935798647e-13,3.764508590102196e-09,9.448945650458337e-09,7.020659945905209e-10,5.496714263688773e-06,6.000395834445954e-06,14.67,-14.7,1.862,4520000000.0,0.017
5.931267410516739e-13,3.022196114063263e-13,3.653567284345627e-09,1.1398582363128662e-08,7.996833920478821e-10,5.253193631768227e-06,5.0011322200298315e-06,14.45,-12.59,1.786,4580000000.0,0.0162
3.6933183073997494e-13,2.964093208312988e-13,5.025999188423158e-09,8.38931533098221e-09,8.000230789184572e-10,5.753060460090638e-06,6.006987273693085e-06,15.27,-13.32,1.862,3200000000.0,0.0176
5.390706896781921e-13,5.039994239807129e-13,4.1771154403686526e-09,9.401811861991883e-09,5.990169286727905e-10,5.7527452111244204e-06,5.624751329421998e-06,16.14,-17.12,1.74,4340000000.0,0.0175
3.0861260890960693e-13,5.094704151153565e-13,4.991680264472962e-09,1.0269841620326042e-08,7.458550304174424e-10,5.4967443249188364e-06,4.993530333042145e-06,15.9,-13.42,1.755,3430000000.0,0.0168
3.195409029722214e-13,3.9903533160686494e-13,5.008374333381653e-09,9.420942941308022e-09,7.446511447429658e-10,5.737788662314415e-06,5.646809354424477e-06,15.83,-14.03,1.789,3320000000.0000005,0.0175
3.916487842798233e-13,3.019757628440857e-13,5.006677269935609e-09,9.49594613313675e-09,7.478485316038133e-10,4.9953894019126895e-06,5.54010109603405e-06,14.88,-13.43,1.82,3780000000.0,0.0157
5.048392921686173e-13,2.021479219198227e-13,3.935945332050323e-09,1.1425724709033966e-08,8.0053608417511e-10,6.006592273712159e-06,6.006415188312531e-06,15.07,-13.29,1.85,3959999999.9999995,0.0182
2.9397640228271483e-13,2.5368661284446717e-13,3.961617104709148e-09,8.3804225564003e-09,8.016189694404603e-10,5.25839450955391e-06,5.660678416490555e-06,14.43,-11.84,1.891,3709999999.9999995,0.0163
6.042992770671844e-13,2.4657694399356844e-13,2.95540976524353e-09,1.1389922672510146e-08,8.030226588249208e-10,5.000134050846101e-06,4.9847514033317575e-06,13.710000000000003,-12.47,1.81,5120000000.0,0.0156
3.96201454102993e-13,1.9649723172187805e-13,3.7505365908145906e-09,8.441619569063187e-09,7.463752299547196e-10,6.002611339092255e-06,5.659265458583832e-06,14.82,-14.2,1.911,3900000000.0,0.0181
5.053540483117103e-13,1.9698882699012757e-13,4.047700732946396e-09,9.45096946656704e-09,6.00019371509552e-10,5.24991536140442e-06,5.522173654288054e-06,14.76,-16.56,1.832,5290000000.0,0.0163
4.134961478412151e-13,4.011493235826492e-13,3.5550208091735838e-09,8.37603088617325e-09,7.469403356313706e-10,4.9968303442001345e-06,4.989307701587678e-06,14.46,-13.15,1.836,4210000000.0,0.0156
5.806555867195129e-13,2.5150407254695896e-13,3.5864876210689546e-09,9.34251635670662e-09,7.4920993745327e-10,6.0075137615203865e-06,6.004234671592713e-06,14.88,-14.64,1.838,4280000000.0,0.0182
5.123793974518775e-13,2.5411696434021e-13,4.3172450065612796e-09,9.36346615254879e-09,6.992662861943245e-10,6.005621910095216e-06,5.106956034898759e-06,15.4,-15.189999999999998,1.831,3990000000.0,0.018
4.030543550848961e-13,2.9336594343185426e-13,3.9020382016897205e-09,1.0483263337612152e-08,5.997544884681701e-10,5.249823570251465e-06,5.542665977030993e-06,15.8,-16.33,1.752,4470000000.0,0.0163
5.926249623298644e-13,4.986868977546692e-13,3.707083523273468e-09,8.321899437904358e-09,5.989747524261475e-10,5.255844101309777e-06,5.423617161810399e-06,15.060000000000002,-17.01,1.775,5130000000.0,0.0163
5.019054695963859e-13,2.484908610582352e-13,2.958677053451538e-09,1.1395429605245589e-08,8.002668976783753e-10,5.996399462223053e-06,5.621731996536255e-06,14.87,-13.3,1.807,4220000000.0,0.0181
2.9194936752319333e-13,2.0223495066165926e-13,4.0404311865568164e-09,1.0501542860269546e-08,7.991189479827881e-10,5.493100739549846e-06,5.50735884718597e-06,14.82,-13.01,1.867,3750000000.0,0.0169
6.004090368747711e-13,2.994501233100891e-13,3.003054618835449e-09,8.36318417787552e-09,7.026806399226189e-10,6.010469496250153e-06,5.0974240899086005e-06,14.6,-15.76,1.838,4760000000.0,0.018
3.98521913588047e-13,1.9508993029594422e-13,3.854354962706566e-09,9.477396109700203e-09,5.978674530982972e-10,5.747502729296685e-06,6.00657331943512e-06,15.61,-16.84,1.835,4420000000.0,0.0176
3.1235312819480893e-13,4.995050430297851e-13,4.962748169898987e-09,1.0413328403234482e-08,8.006185770034791e-10,5.736291155219078e-06,5.623467281460763e-06,15.89,-12.99,1.762,3210000000.0,0.0175
3.9689536839723585e-13,3.975321501493454e-13,5.038336515426636e-09,1.0444226422905922e-08,7.998151183128358e-10,4.9924805164337166e-06,5.546759143471718e-06,15.060000000000002,-12.55,1.782,3630000000.0000005,0.0157
4.109804168343544e-13,3.025488883256912e-13,3.773532330989838e-09,8.347830498218538e-09,7.476418286561966e-10,5.004629045724869e-06,5.541973099112511e-06,14.42,-12.66,1.856,4160000000.0,0.0157
3.6397803425788877e-13,3.956603616476059e-13,4.9850145578384406e-09,1.0411349380016327e-08,7.993217170238495e-10,5.495079508516938e-06,6.01177191734314e-06,15.61,-12.95,1.774,3350000000.0,0.017
3.490088045597076e-13,2.5298142433166504e-13,5.036447644233704e-09,8.38372381925583e-09,8.007051706314089e-10,5.501915776636452e-06,6.003723621368408e-06,14.87,-12.38,1.889,3329999999.9999995,0.017
3.7626254260540004e-13,3.0311192870140076e-13,3.038403034210205e-09,8.629518234729767e-09,7.990259051322937e-10,6.008198499679566e-06,5.999394178390503e-06,14.77,-14.09,1.853,3880000000.0000005,0.0182
5.350243538618088e-13,4.045164257287979e-13,3.974115125834942e-09,1.0382838213443755e-08,6.995575033128262e-10,5.749712452292442e-06,5.640983074903489e-06,15.73,-14.51,1.751,4100000000.0,0.0175
6.238281726837158e-13,4.951019823551178e-13,5.029424786567688e-09,8.357282602787019e-09,7.475537419319154e-10,5.74837352335453e-06,5.6559036076068885e-06,15.57,-14.69,1.808,3450000000.0000005,0.0175
5.129248782992363e-13,3.196746498346329e-13,3.1461217403411866e-09,9.311879450082779e-09,7.524282574653626e-10,4.99428814649582e-06,4.980506598949433e-06,14.01,-13.55,1.825,4920000000.0,0.0156
2.9949143528938293e-13,3.379237417131662e-13,3.866773426532745e-09,9.956383296847343e-09,5.993964076042175e-10,5.239324301481248e-06,4.999394059181214e-06,15.99,-16.39,1.757,4050000000.0,0.0162
6.096270024776458e-13,4.119160324335098e-13,3.73935529589653e-09,9.365184286236764e-09,8.001187324523928e-10,6.006060242652893e-06,5.630875781178475e-06,15.07,-14.06,1.801,3920000000.0,0.0181
3.997984170913696e-13,2.4598662555217746e-13,4.117480576038361e-09,1.1451056385040282e-08,5.99127471446991e-10,5.250591024756432e-06,6.001696825027466e-06,15.88,-15.99,1.754,4470000000.0,0.0164
3.7445815801620484e-13,2.5351847410202026e-13,3.660123348236084e-09,8.320205175876618e-09,7.04257644712925e-10,4.999612867832184e-06,5.588609971106053e-06,14.470000000000002,-13.23,1.86,4390000000.0,0.0157
2.92211776971817e-13,2.4843219220638277e-13,2.947171092033386e-09,1.1417034351825714e-08,8.003820538520815e-10,5.9990024566650395e-06,6.006765425205231e-06,15.27,-13.1,1.805,3690000000.0,0.0182
3.3391589820384976e-13,1.9712206125259402e-13,5.008690118789673e-09,8.38041844367981e-09,7.466120541095734e-10,5.74939014017582e-06,5.654461175203324e-06,14.95,-13.54,1.91,3519999999.9999995,0.0175
5.331763565540314e-13,2.0176069140434266e-13,4.117310702800751e-09,1.1444547379016875e-08,7.478981226682664e-10,5.249483764171601e-06,5.526433365419507e-06,14.57,-13.23,1.829,4650000000.0,0.0163
5.151457160711289e-13,3.1844402551651003e-13,4.0431749969720844e-09,1.0049841360747815e-08,5.992137551307679e-10,5.4983303942717615e-06,6.001590430736542e-06,15.74,-16.55,1.752,4690000000.0,0.017
3.039414256811142e-13,4.968932509422302e-13,3.916311159729958e-09,9.443284982442855e-09,7.98752921819687e-10,5.267465740442276e-06,4.989043712615968e-06,15.07,-12.94,1.799,3630000000.0000005,0.0162
6.115389347076415e-13,2.502451866865158e-13,4.0281691849231724e-09,1.1437057578563689e-08,8.005206823349001e-10,5.7496958225965506e-06,5.125762730836869e-06,14.83,-13.09,1.813,4250000000.0,0.0174
5.030829235911369e-13,2.427543133497238e-13,2.9649165868759155e-09,1.058821643292904e-08,7.004912324249745e-10,5.7442233413457875e-06,5.614415422081948e-06,15.0,-14.5,1.805,4550000000.0,0.0175
3.756501004099846e-13,3.9562644064426423e-13,4.966519832611084e-09,9.421306201815606e-09,6.98006520420313e-10,4.994869232177735e-06,5.478404918685556e-06,15.24,-14.02,1.782,3910000000.0,0.0157
5.334840148687363e-13,1.957693338394165e-13,3.439158737659454e-09,1.0347548881173134e-08,7.4923754632473e-10,5.24657490849495e-06,5.483407905325294e-06,14.07,-13.54,1.855,4940000000.0,0.0163
3.151060402393341e-13,2.0017411112785342e-13,3.772606134414673e-09,8.380838835239412e-09,6.976472876966e-10,5.003983646631241e-06,5.4543182551860816e-06,14.37,-12.81,1.897,4290000000.0,0.0157
4.590551454573869e-13,4.997962594032288e-13,4.114162355661393e-09,9.393043676018715e-09,5.986658453941346e-10,5.244821906089784e-06,5.464779861271382e-06,15.78,-16.57,1.745,4470000000.0,0.0163
3.0535489618778225e-13,3.8517045453190803e-13,4.109034344553948e-09,1.0464696505665779e-08,6.996490128338337e-10,5.507183857727797e-06,4.999380290508271e-06,15.94,-14.17,1.757,3670000000.0,0.0168
3.06490758061409e-13,2.8154775500297546e-13,4.483388632535935e-09,9.522534066438676e-09,5.997039198875427e-10,4.980040609836579e-06,4.9989919662475596e-06,15.449999999999998,-16.17,1.784,4330000000.0,0.0156
2.934811770915985e-13,4.901756763458251e-13,2.941562294960022e-09,9.45208557844162e-09,7.487123668193818e-10,5.000169187784196e-06,5.539201833307744e-06,14.859999999999998,-13.24,1.786,4079999999.9999995,0.0157
5.185026302933692e-13,5.01418924331665e-13,3.895705908536911e-09,1.0403899052739143e-08,7.006371460855007e-10,5.249013453722e-06,5.495076855644584e-06,15.39,-14.03,1.74,4340000000.0,0.0163
4.1678569838404656e-13,2.377395659685135e-13,3.189247131347656e-09,9.719820564240217e-09,5.991228461265565e-10,5.249197393655778e-06,4.990682721138001e-06,15.18,-16.48,1.804,4770000000.0,0.0162
3.588408350944519e-13,2.605548560619354e-13,3.826862677931786e-09,1.0190756911039353e-08,6.999150939285756e-10,4.998358309268952e-06,5.519452258944512e-06,15.02,-13.81,1.799,4199999999.9999995,0.0157
4.1584814339876174e-13,3.0507703572511674e-13,3.987092271447182e-09,9.382778325676918e-09,5.993758320808411e-10,5.244863629341126e-06,4.977993726730347e-06,15.5,-16.66,1.782,4580000000.0,0.0162
5.792312264442444e-13,2.03188493847847e-13,3.747198104858398e-09,9.394247987866401e-09,6.996534436941148e-10,4.997094571590424e-06,5.434470109641552e-06,13.87,-14.18,1.865,5350000000.0,0.0157
5.067837864160538e-13,4.101861506700516e-13,4.0111609995365145e-09,1.13386627972126e-08,5.998764634132385e-10,5.490097410976887e-06,6.003509283065796e-06,16.21,-16.42,1.708,4440000000.0,0.017
3.675677329301834e-13,4.965594947338104e-13,3.841394990682602e-09,1.0394116097688675e-08,8.007840394973756e-10,4.992046356201173e-06,4.988357186317444e-06,14.97,-12.45,1.774,3880000000.0000005,0.0156
3.8778128027915953e-13,1.9732969999313356e-13,3.6839752495288847e-09,8.38628443479538e-09,7.410182416439057e-10,4.993378520011903e-06,5.4208502918481835e-06,13.98,-11.86,1.914,4390000000.0,0.0157
4.966456666588783e-13,2.0068234503269197e-13,4.293230414390564e-09,1.0360223659873009e-08,6.005612015724182e-10,5.004528105258942e-06,5.512717379257083e-06,14.72,-16.03,1.809,5460000000.0,0.0157
3.908234506845474e-13,3.996003210544586e-13,3.85836386680603e-09,9.374959865212441e-09,6.990255117416383e-10,5.244459390640259e-06,5.41940550506115e-06,15.35,-14.32,1.784,4050000000.0,0.0163
3.1186404526233674e-13,3.0076216608285907e-13,5.005517840385438e-09,1.0416093537211418e-08,6.991547025740147e-10,5.2404899001121525e-06,4.987537205219269e-06,15.51,-13.96,1.782,3820000000.0000005,0.0162
3.9086577147245406e-13,3.1099259406328204e-13,2.8230562210083006e-09,1.144036545753479e-08,6.983947984874249e-10,5.247440963983536e-06,4.982680559158326e-06,15.31,-13.87,1.761,4230000000.0,0.0162
2.934124231338501e-13,1.977128624916077e-13,3.7859217822551724e-09,8.410373622179032e-09,6.024504780769348e-10,5.254111841320992e-06,6.025446653366089e-06,15.15,-16.12,1.859,4390000000.0,0.0164
2.995839178562164e-13,2.894415944814682e-13,3.7638149112463e-09,9.543926694989205e-09,5.996979594230652e-10,5.503669524099678e-06,4.9807241559028635e-06,16.01,-16.75,1.784,4040000000.0,0.0168
3.0230541229248044e-13,2.9223031848669054e-13,5.029747962951661e-09,9.430792817473412e-09,7.468661606311798e-10,5.996497392654419e-06,5.642216622829438e-06,15.79,-14.38,1.816,3320000000.0000005,0.0181
3.6013280153274533e-13,5.03321647644043e-13,3.6917709410190584e-09,9.402502039074899e-09,5.998557686805725e-10,4.994751036167146e-06,5.584768161177636e-06,15.74,-16.23,1.742,4330000000.0,0.0157
4.318873822689056e-13,5.109287321567535e-13,4.138215988874436e-09,1.1446378433704376e-08,7.999423205852509e-10,5.494107134174556e-06,4.988527774810792e-06,15.64,-12.63,1.744,3620000000.0,0.0168
3.948388159275055e-13,2.495452553033829e-13,4.013909533619881e-09,9.465958365797998e-09,7.44995203614235e-10,5.73056161403656e-06,5.1089925765991215e-06,15.169999999999998,-14.18,1.843,3850000000.0,0.0174
4.2897282913327213e-13,2.4457138478755954e-13,3.891875885426998e-09,9.48265382051468e-09,7.45603945851326e-10,5.739702716469765e-06,5.616679087281228e-06,15.1,-14.21,1.841,3930000000.0,0.0175
3.589354813098907e-13,2.409356862306595e-13,3.948746651411057e-09,9.521545538306236e-09,5.994369626045228e-10,6.001653552055359e-06,5.117811650037766e-06,16.11,-17.2,1.809,4030000000.0,0.018
4.587614592164755e-13,2.91702875494957e-13,3.587393492460251e-09,1.1396080130338668e-08,8.005026698112489e-10,4.995338320732117e-06,5.4636736139655115e-06,14.54,-12.35,1.786,4300000000.0,0.0157
4.1777830123901366e-13,5.075947105884552e-13,5.137240052223206e-09,1.0355928191542625e-08,7.453337520360947e-10,5.747205570340157e-06,5.614516481757165e-06,16.17,-13.71,1.748,3360000000.0,0.0175
5.232292860746383e-13,4.153869450092316e-13,3.834939628839493e-09,8.392392003536224e-09,7.498455673456193e-10,5.750854283571244e-06,5.611772954463959e-06,15.14,-14.61,1.821,3900000000.0,0.0175
5.000425860285759e-13,2.0124193429946902e-13,3.5950948894023896e-09,8.356338465213777e-09,7.473920851945877e-10,5.2500016838312154e-06,4.976133942604066e-06,13.89,-12.64,1.918,4650000000.0,0.0162
5.574034631252289e-13,1.9913963675498963e-13,3.4849933385849e-09,9.476538428664208e-09,7.47224047780037e-10,4.990271091461182e-06,5.458569236099721e-06,13.65,-13.23,1.878,5170000000.0,0.0157
3.8212527483701705e-13,5.0855131149292e-13,4.99635648727417e-09,1.03565811753273e-08,8.010570526123048e-10,5.737305566668511e-06,5.139552921056748e-06,15.91,-13.06,1.764,3269999999.9999995,0.0174
2.964146554470062e-13,5.04570484161377e-13,5.049627900123597e-09,8.34673401117325e-09,5.972057223320007e-10,4.999047994613648e-06,5.589503437280655e-06,15.63,-16.33,1.774,4040000000.0,0.0157
2.9508234858512875e-13,1.991033375263214e-13,4.042204886674881e-09,1.1419326210021972e-08,8.026525855064393e-10,5.999138653278351e-06,5.099765747785569e-06,15.32,-13.09,1.857,3590000000.0,0.018
3.0566664040088654e-13,4.964626848697662e-13,4.547756671905518e-09,1.1414485359191895e-08,5.98756456375122e-10,5.502122478093953e-06,5.99240580201149e-06,16.9,-16.1,1.694,3670000000.0,0.017
2.999279201030731e-13,5.082542836666107e-13,4.009860187768937e-09,8.40424924492836e-09,5.995012879371644e-10,5.502465268131346e-06,5.537518680095673e-06,16.16,-16.9,1.77,3870000000.0,0.0169
5.257246524095535e-13,4.0239504873752594e-13,3.774811714887619e-09,8.360488557815553e-09,8.016280293464662e-10,5.495313175488264e-06,5.539729028940201e-06,14.7,-13.21,1.839,3860000000.0,0.0169
5.034781605005264e-13,1.994004011154175e-13,4.245122522115708e-09,1.1424155616760253e-08,8.012308597564699e-10,6.00277316570282e-06,6.009118080139161e-06,15.13,-13.34,1.85,3840000000.0,0.0182
3.902774110436439e-13,4.072575807571411e-13,3.920974582433701e-09,1.14271235704422e-08,7.998421788215638e-10,5.000721067190171e-06,5.489537609741092e-06,15.1,-12.25,1.756,3900000000.0,0.0157
4.4259483218193053e-13,3.7798491045832633e-13,3.790313094854355e-09,8.578078830242158e-09,7.471988916397096e-10,5.247241377830506e-06,5.408266626298428e-06,14.78,-13.63,1.828,4019999999.9999995,0.0163
6.077960550785064e-13,2.9852153807878495e-13,3.0097299814224244e-09,1.1402676129341124e-08,7.987964987754822e-10,5.744205623865128e-06,6.007299780845643e-06,14.61,-13.08,1.778,4530000000.0,0.0176
4.405814677476883e-13,4.1000494956970215e-13,4.157853126525879e-09,1.0402456516027451e-08,7.003236345946789e-10,5.494583365041763e-06,5.560473069548607e-06,15.78,-14.22,1.751,3940000000.0000005,0.0169
4.0714580118656154e-13,5.071879625320435e-13,5.013127446174622e-09,1.1436110937595367e-08,8.019602298736573e-10,5.499009472783655e-06,6.0034897923469545e-06,15.91,-12.61,1.736,3350000000.0,0.017
4.579992938786745e-13,5.04415774345398e-13,4.244381189346314e-09,1.0382034131884574e-08,6.988822400569916e-10,5.492639039177448e-06,6.01818072795868e-06,15.930000000000001,-14.19,1.736,3860000000.0,0.017
2.9311854243278504e-13,2.9286678433418275e-13,5.063419938087464e-09,1.0469781616330147e-08,8.007199287414552e-10,5.000121980905534e-06,6.024788975715638e-06,14.91,-12.46,1.806,3570000000.0000005,0.0158
3.354733943939209e-13,1.9581398367881776e-13,3.866503775119782e-09,8.409396046400071e-09,7.968591213226319e-10,4.9930403232574465e-06,5.529141679406167e-06,13.93,-10.76,1.93,3990000000.0,0.0157
2.9742109179496764e-13,5.028743624687195e-13,3.6498538851737977e-09,1.0328038716316223e-08,6.005013346672058e-10,6.00519597530365e-06,5.601293869316578e-06,17.07,-16.9,1.718,3530000000.0,0.0181
5.141796782612801e-13,2.945182293653488e-13,3.796093672513962e-09,9.471520239114762e-09,7.47384187579155e-10,5.755745321512223e-06,6.005285918712616e-06,15.11,-14.26,1.813,4050000000.0,0.0176
5.275587648153305e-13,1.979032635688782e-13,3.91000946611166e-09,9.42000193297863e-09,6.994017213582993e-10,5.256120309233666e-06,5.001904696226121e-06,14.299999999999999,-14.51,1.869,4870000000.0,0.0162
3.0948584675788877e-13,2.910643354058266e-13,3.818731859326363e-09,1.1401068413257599e-08,8.017381548881532e-10,4.992338299751282e-06,5.494803998619318e-06,14.98,-12.25,1.784,3820000000.0000005,0.0157
6.000998497009277e-13,4.049203217029572e-13,3.0033180713653565e-09,1.1368455165624618e-08,6.980265617370606e-10,6.00746363401413e-06,5.093113571405412e-06,15.479999999999999,-14.66,1.737,4360000000.0,0.018
5.746979713439941e-13,2.038137346506119e-13,3.557515949010849e-09,8.382468366622925e-09,7.007620915770531e-10,6.006178259849549e-06,5.100669384002686e-06,14.48,-15.59,1.904,4640000000.0,0.018
4.1030264496803283e-13,3.0856845378875734e-13,3.3317887783050536e-09,1.0340629184246063e-08,5.98380720615387e-10,4.992375850677491e-06,6.007852852344513e-06,15.46,-15.9,1.75,4670000000.0,0.0158
4.695003725588322e-13,2.9742594063282015e-13,4.220434844493867e-09,1.039611859023571e-08,5.997549414634705e-10,5.999024271965027e-06,5.124962598085404e-06,16.33,-17.17,1.761,4210000000.0,0.018
5.010039210319519e-13,3.887953907251358e-13,5.014005422592164e-09,8.391266012191773e-09,7.007311411201954e-10,5.250738233327866e-06,5.39017103612423e-06,15.18,-14.61,1.816,3829999999.9999995,0.0163
6.00710517168045e-13,5.099350273609161e-13,3.01386022567749e-09,8.350656294822694e-09,8.003353238105776e-10,5.754948019981385e-06,5.135547965765e-06,14.29,-14.03,1.825,4420000000.0,0.0174
3.532081067562103e-13,3.9895266592502595e-13,3.854340240359306e-09,8.373616182804109e-09,7.991575837135315e-10,4.997298121452332e-06,5.315690308809281e-06,14.49,-12.14,1.852,3810000000.0,0.0157
4.598761215806007e-13,2.9221310317516327e-13,4.223844677209854e-09,1.1408983075618743e-08,7.491237074136735e-10,4.995899200439454e-06,4.9872852563858036e-06,14.93,-12.99,1.774,4310000000.0,0.0156
3.2506673634052273e-13,4.995919823646546e-13,5.0236328840255745e-09,8.348023974895478e-09,7.457436710596085e-10,5.2427838444709785e-06,5.620783314108849e-06,15.31,-13.63,1.814,3420000000.0,0.0163
5.121162414550781e-13,5.066298305988312e-13,3.758271053433418e-09,9.380757415294647e-09,7.002877831459046e-10,5.4911785945296295e-06,5.4991714227944615e-06,15.42,-14.54,1.766,4180000000.0,0.0169
2.977875173091888e-13,5.10440194606781e-13,3.769520223140717e-09,1.0250003354251385e-08,6.001676440238953e-10,4.992530822753907e-06,5.999098628759385e-06,16.16,-15.970000000000002,1.715,4010000000.0000005,0.0158
4.110931009054184e-13,1.9852891564369203e-13,4.042839318513871e-09,1.1437625670433044e-08,6.991990096867085e-10,6.0106444358825686e-06,6.000476956367493e-06,15.77,-14.33,1.825,3930000000.0,0.0182
3.312899261713028e-13,4.979408502578735e-13,4.9683519601821904e-09,9.405008429288864e-09,8.013946056365969e-10,6.009052336215974e-06,5.647516310214997e-06,15.89,-13.76,1.787,3120000000.0,0.0181
3.1543379724025726e-13,3.8384125009179117e-13,5.01565968990326e-09,9.461915382742882e-09,7.979091823101045e-10,5.499126819428057e-06,5.5092107914388185e-06,15.340000000000002,-13.26,1.808,3340000000.0,0.0169
2.927545487880707e-13,2.0479355454444886e-13,2.958013892173767e-09,1.1413232231140136e-08,8.007180094718935e-10,6.004745543003082e-06,5.628846019506455e-06,15.05,-13.09,1.852,3790000000.0,0.0181
6.072301805019379e-13,5.000155568122864e-13,3.962303452193737e-09,1.1405106925964355e-08,5.996041178703308e-10,5.246750295162202e-06,5.544073529541493e-06,15.7,-16.29,1.695,4940000000.0,0.0163
4.1564422398805615e-13,2.477792888879776e-13,3.862183377146721e-09,1.1425526046752928e-08,8.005784749984742e-10,5.742260113358498e-06,6.003077805042267e-06,15.3,-12.94,1.806,3780000000.0,0.0176
5.016309857368469e-13,2.9648017585277557e-13,2.9879597425460815e-09,8.417071098089219e-09,7.99729460477829e-10,5.484659956768156e-06,4.990110456943512e-06,13.97,-13.11,1.872,4480000000.0,0.0168
5.177783086895942e-13,5.069259464740753e-13,4.020113646984101e-09,1.1395528131723404e-08,7.491177707910538e-10,5.747363314032555e-06,5.622072681784631e-06,15.930000000000001,-13.47,1.729,3810000000.0,0.0175
